time      ,   ShortWave,    LongWave,     AirTemp,      RelHum,   WindSpeed,        Rain,        Snow,     AirPres
1980-08-30,     118.581,     340.695,       8.285,      83.168,       3.497,     0.00090,     0.00000, 97972.40000
1980-08-31,      75.879,     421.650,       8.400,      91.024,       2.092,     0.00195,     0.00000, 98120.20000
1980-09-01,     110.071,     373.415,      10.973,      89.037,       3.329,     0.00877,     0.00000, 97895.50000
1980-09-02,      93.816,     402.706,      10.442,      93.576,       3.172,     0.00466,     0.00000, 97853.80000
1980-09-03,      57.379,     463.987,      10.973,      96.363,       3.682,     0.01603,     0.00000, 97437.10000
1980-09-04,      27.726,     458.981,      10.204,      95.291,       1.599,     0.02822,     0.00000, 96113.20000
1980-09-05,     134.998,     326.864,       8.625,      75.156,       4.124,     0.00615,     0.00000, 95972.60000
1980-09-06,     107.960,     374.451,       8.312,      81.459,       2.155,     0.00370,     0.00000, 95965.70000
1980-09-07,     115.763,     364.453,       8.648,      83.965,       5.372,     0.00259,     0.00000, 96427.20000
1980-09-08,     143.828,     321.889,       9.352,      78.876,       3.090,     0.00207,     0.00000, 96594.10000
1980-09-09,      82.787,     439.091,      11.011,      91.066,       4.898,     0.00854,     0.00000, 95971.00000
1980-09-10,     153.032,     314.195,       9.081,      78.602,       4.936,     0.00454,     0.00000, 96155.00000
1980-09-11,     136.706,     353.410,      11.206,      79.460,       4.729,     0.00016,     0.00000, 97314.80000
1980-09-12,     108.276,     401.776,      11.116,      91.857,       5.041,     0.01029,     0.00000, 96835.90000
1980-09-13,     180.500,     272.603,       7.690,      68.917,       5.029,     0.00959,     0.00000, 96857.80000
1980-09-14,     157.252,     311.106,       7.513,      73.919,       5.659,     0.00021,     0.00000, 97510.00000
1980-09-15,     120.044,     382.805,       9.844,      76.401,       5.336,     0.00304,     0.00000, 97401.30000
1980-09-16,     153.988,     330.751,       9.752,      81.266,       6.410,     0.00534,     0.00000, 96743.80000
1980-09-17,     120.899,     391.201,      11.057,      81.057,       5.029,     0.00228,     0.00000, 97230.40000
1980-09-18,      94.843,     429.141,      10.364,      91.147,       3.005,     0.01206,     0.00000, 97310.80000
1980-09-19,     153.278,     343.500,      10.749,      78.281,       4.531,     0.01134,     0.00000, 97301.90000
1980-09-20,     167.050,     323.037,      10.347,      76.440,       6.147,     0.00197,     0.00000, 97279.30000
1980-09-21,     132.186,     378.836,      10.530,      77.757,       5.409,     0.00150,     0.00000, 97127.50000
1980-09-22,     121.745,     401.369,      11.476,      76.637,       6.857,     0.00251,     0.00000, 97074.70000
1980-09-23,     189.414,     301.289,      11.408,      75.058,       4.950,     0.00000,     0.00000, 97762.50000
1980-09-24,     185.852,     310.334,      11.714,      77.102,       2.718,     0.00000,     0.00000, 98063.30000
1980-09-25,     160.884,     347.175,      11.225,      82.885,       3.130,     0.00007,     0.00000, 97843.30000
